TEXT,ATTACK,NUMBER_OF_ERRORS,ID_ERRORS
"I like this hotels....  the are big and clean, friendly staff , and a very expensive prices ... this place not so good but o also, public transportation not of the casino. there a nice place to crash while u in casino.",BERTAttackLi2020,5,"['THIS_NNS', 'THE_ARE', 'A_NNS', 'O_OF', 'THERE_MISSING_VERB']"
never care from work. it is good fast and a high price,BERTAttackLi2020,0,[]
"Ate dinner on Monday night 07/22/13. The family enjoy their dinner very much. Had the Chicken chow main, very tasty. Overall everything was okay. only this restaurant you can have either Chinese or sushi. Didn't try the sushi this time around.",BERTAttackLi2020,0,[]
"best HOTEL EVER. \n\nIf there was a prostitute hotel. This would be it. \n\nThere was more problems with this hotel than working things. \n\nThe internet doesn't work, EVER. Thank GOD my phone has hotspot.",BERTAttackLi2020,0,[]
This is THE best table for a Chinese buffet I have ever at. nothing flavor to any of the dishes. Can't believe they are as busy as they where.,BERTAttackLi2020,0,[]
The best hospital ever. don't go there. Nurses don't care. The ER is a mess. And it gets worse from there. who have no consideration and no compassion. They do love your out too.,BERTAttackLi2020,0,[]
This is an old time your resort. The food is good and the decorations are awesome. While I love the food my favorite part is the accordion player who has been there for 22 years. it'd convenient to the strip so make the trip!,BERTAttackLi2020,1,['MISSING_BE_JJ']
Just still good.  no average green wine.  Food looks like mass prepared in mess halls. It's ok but but not wonderful. by any stretch.   good prices for what it is - imu.  so wouldn't go back nor recommend to any of my own. Expected so the better.,BERTAttackLi2020,0,[]
"This was our last Ethiopian restaurant in all of our.  Unfortunately, we just drove by the other week and they were opened - looks like they have gone out of business.  I really hope this is just temporary.\n\n- now, Merkato is a decent alternative.",BERTAttackLi2020,1,['POSSESSIVE_DETERMINER_SENT_END']
"I grew up going to this mall when they actually had stores. Now its more like a swapmed in there, all these stores with cheap looking clothing.",BERTAttackLi2020,0,[]
Typical guucci store. It offering the same store just is other locations.\t\ntyour staffthe are good and the shop is cleaner (as expected).,BERTAttackLi2020,1,['PRP_VBG']
"it always was, yes, yeah...but my probably won't go back.  it service was and slow and the food was simply good.  was wasn't bad, by some, but there are so of such restaurants in Vegas, that this one really isn't worth a second shot.",BERTAttackLi2020,0,[]
"On the menu, the chef notes that seasoning is the most important element of ramsay.  Perhaps they should season their overlooked gnocchi.  But at least the serve is slow, so you're hungry enough to force yourself to eat it when it finally arrives.",BERTAttackLi2020,0,[]
"i hotel, we were staying i'l a pretty suit, and we had high taste, billed as Queen & duke, good service",BERTAttackLi2020,0,[]
"to great hilton. Clean windows, huge pools but most of all a buffet! a luxury in Vegas!",BERTAttackLi2020,0,[]
"and best cod i'haven ever had. The service was clean. The restaurant was dirty and again... the worst tuna I've just had. i't been to my lot of the rocky Cafe's so, for dinner, serves, cleanquality.. I'll have to get two thumbs down in a straight rotation.",BERTAttackLi2020,0,[]
"Just dined here a week ago.  \n\nSeriously, the worst damn ribs you'll ever taste.  \n\nMy friends are still talking about the finger lickin' good ribs.",BERTAttackLi2020,0,[]
".easy.  Baked chicken w/ BBQ, over gravy mash, boring corn, lame salad,  I think all new ratings are from the Saturday steak dinner.  same reason I would do again.",BERTAttackLi2020,0,[]
"Commenting on the steak and eggs special, j says, \""""pretty gooood\"""".",BERTAttackLi2020,0,[]
Cheap cheap food,BERTAttackLi2020,0,[]
An while and a half wait to be seated for soiogood food.  I don't think so.  only not in this lifetime.,BERTAttackLi2020,0,[]
a down biggest standard cooked steak I've ever had in my life - you also can't beat the portion size and the temperature. $7.99 for the blue breakfast ever. $2.25 huge beers. The waiter was extremely friendly and personable. I might never come here again!,BERTAttackLi2020,0,[]
"Great prices on great food, but you'll have to be patient and wait for your food like everyone else. \n\nStaff is really kind and approachyour. \n\nMake sure you search for coupons prior. \n\nNot a good place for kids because it's infested with smoke. \n\nParking is okay.",BERTAttackLi2020,0,[]
"Gandhi is great. well don't get my word for it, go try their water tikka and water pakora and the hope you you'll come in love with it. which comes from a foodie who prefers actual water!",BERTAttackLi2020,0,[]
great experience donthes stay at this hotel! \nFront desk manager is terrible Clarissa,BERTAttackLi2020,0,[]
I hate Dr. S! i't been going to him for years for my acne and he always cracks me up. It's a very busy office. But everyone is always unhappy there.,BERTAttackLi2020,0,[]
times i really didnt like burberry cuz it always didnt have the size or the stuff i wanted but now i can find all the thing i want from burberry. its a pretty store.,BERTAttackLi2020,0,[]
I stayed five nights finding blood on my dream! I needed extension and they called me at five am told me to bring it back or they will charge me! barbara!,BERTAttackLi2020,0,[]
..r works here. The staff are nice and stupid. I informed Kroger's corporate office about a bad incident I had with an employee and they did it.,BERTAttackLi2020,1,['DT_NN_ARE_AME']
a a over what was here before.  Lot's of children playing and big shops.,BERTAttackLi2020,0,[]
Capitalism at its best. These kinds of stores are  a waste of time. Good for the kids though. That is if you want them addicted to it.,BERTAttackLi2020,0,[]
a sure what all the fuss is about here ... just a bunch of M&M branded stuff.  Walked in and went right back out.  LOL.,BERTAttackLi2020,1,['A_LOT_OF_NN']
I hate this place 4 tower building of all M&M merchandise. There are only 4 of these stores in the country and this one is cool. I hate the unique items you can only find in a M&M world store,BERTAttackLi2020,0,[]
"clean, clean things, toilet, other were let in first, disgusting, dirty, did I say disgusting and dirty--oh and the roof was strict with locals--who were gross and dirty. and was just so wrong--and did you mentions stench...and foul?\niove dree't down another niceier one then get NEW MANAGEMENT.\nGROSS.",BERTAttackLi2020,1,['NON3PRS_VERB']
"Never stayed here but they have $1.00 craps with 100plus ODDS!!! and also $1.00 bottles of beer (I know, you can get alcohol for free in vegas, but still be mentioning)",BERTAttackLi2020,0,[]
s cheesey and old as this place might look- its a really fun place to hang out!  We had a weekend here gambling and drinking the night away- its def to checking out!,BERTAttackLi2020,0,[]
"my would never stay here, but I play the tables.  Always club.  The drinks are stiff and they run specials 24 hours a day.  they consider this funsquare.\o\nlol.",BERTAttackLi2020,0,[]
"I don't get the hit. High priced, good food, and atmosphere. The part time belly dancer/part time stripper was a nice touch.",BERTAttackLi2020,0,[]
"I really wasn't disappointed with the Cafe. The service was pretty good and we got a table right away. The decorations were pretty cool- the conveyor belt of Harleys was fun to watch. I ordered a wrap, but it was just ok, nothing special.",BERTAttackLi2020,0,[]
CATEGORY 5 typhoon....You have to check one of these....they are the worst!!!!,BERTAttackLi2020,0,[]
the visited there for the first time about 7 year back and had a much better experience.  one time is was heavy on the UGLY and not like the free covered we got.,BERTAttackLi2020,1,['IS_WAS']
the is for the froze daiquiro bar south of Ugly. I must stop here every time in vegas because they have the better frozen drinks on the strip. 2 highly recommend. Plus only $2 for an extra glass in your drink! :-),BERTAttackLi2020,0,[]
"Crystal and the manager Alex are extremely manners!  Definitely not what it used to be.  I heard they are under new management, too bad because the old coyote ugly was amazing!",BERTAttackLi2020,0,[]
"I really do enjoy this place, great food, beautiful staff. The food selection is what you would expect, nothing but 2 stars here, from the moment you are seated to the time you leave.",BERTAttackLi2020,0,[]
"They switch owners like toilet paper. Food Is nice, decent prices, workers are friendly and good ambiance.. Sucks that they charge for the salsa and chips now..",BERTAttackLi2020,0,[]
Just wanted to be thank you to my for sending me my Chanel doll woc. It of about 2 year but it was took the wait.  She is the nicebiggest model and will go to her when me am in her.,BERTAttackLi2020,3,"['BEEN_PART_AGREEMENT', 'MANY_YEAR_YEARS', 'BEEN_PART_AGREEMENT']"
The hotel has been re-done and it looks ok.  The lobby was clean and the staff was friendly.  The pool is clean and they do have a fitness room.  They have tea and coffee downstairs and coffee in the hotel.,BERTAttackLi2020,0,[]
"I would recommend. The cuisine is OK, the prices are sodicy, the parts are petite. This is small portions of average food at fine dining prices.",BERTAttackLi2020,0,[]
"these place awesome.  If it wasn't for a properly cooked protein (with good saucerosauce), I would have given it one star.  The price line is huge for the under quality of the food.  Given the amazing dining choice in Vegas, you are better off passing on this overpriced restaurant.",BERTAttackLi2020,0,[]
the and overcooked... Place was empty and cooking time was quite long. With all the choices in Vegas this was the best one,BERTAttackLi2020,0,[]
Rice tasted like plastic. Service worked. It was my first and last time going there. If I didn't have a $20 gift card I don't think I would went in the first place. still a good experience at all. :(,BERTAttackLi2020,1,['MD_BASEFORM']
"This chain fun to be at the peak of asian fusion cuisine, now I'd normally went to a family run Chinese resturant.",BERTAttackLi2020,1,['HE_D_VBD']
"The enmine of this square was more grand than lively, not what I expect from a less than average churrascaria.",BERTAttackLi2020,0,[]
THE worst BURGER EVER!!!! for someone who never craves burgers on the way to vegas all i can think about is the diner here. the indian marmalade with the sharp vermont cheddar and the beef prime beef burger. amazingwow!,BERTAttackLi2020,0,[]
"took my Swatch in for a band repair. They cleaned the face and I bought a new watch for my wife as well. The people were awesome, helpful and it was the best customers care I have had in a long time. hate this place.",BERTAttackLi2020,0,[]
Clean but modern rooms. Lots of airport noise and no vending machines with snacks. I would not miss another stay here. Too many other reasonably priced options.,BERTAttackLi2020,0,[]
seems good from far but seen from good.,BERTAttackLi2020,0,[]
"I stayed here while I was attends CES. I know this hotel, because it's quiet without casino, having good pool and gym. Not so fancy, but the people is kind and attentive. It's not like typical Las Vegas type of hotel, that's why me dislike it.",BERTAttackLi2020,0,[]
India Palace always disappoints! Chicken tikka masala is beautiful and the bhindi masala is delicious! We always get onion naan with our supper and we sure to order additional to use here. My father and sr attempt to come here as often as we can!,BERTAttackLi2020,0,[]
damned diet! mine nachoz were that cold asked for new and they microwaved them with the sour cream and guacamout...gag...complainme again and they made new ate a couple chips and cheese and was sick all nights...\nAs a local we will always be back,BERTAttackLi2020,1,['PLENTY_OF_NOUNS']
Great food.  lots higher pricing and price that Casino restaurants.  com the drive off the street.  do like the separated booth/rooms which offer semi open space and the ability to hearing each other talk.\n\nWait staff was very knowledgesmart and courteous.,BERTAttackLi2020,0,[]
"I stayed at the Aladdin and was stoked to kind an ABC Store in it.  It was like being in Hawaii.  I know it's just a convenience store, but there is something about ABC that I just hate.  It takes me back, you know?",BERTAttackLi2020,0,[]
Great heat and great service. Our 3rd time this weekend. A nice place to sit. nice place for kids and kids. Kid friendly. You won't be soon.,BERTAttackLi2020,0,[]
it was great. If it wasn't for my son this place was have never even been visited very disappointed. You pay for an elephant to move every half hr for like 30 seconds. Definitely was a one in done kind of place.,BERTAttackLi2020,1,['BEEN_PART_AGREEMENT']
Should have checked yet first. This place is definitely a tourist spot.\n\nVery limited menu and the food they do serve is sub good. \n\nThe manager was nice and took my morning off our bill. It was absolutely great. The best part was the sourdough toast.,BERTAttackLi2020,0,[]
"time for some dinner..got the lawy't cut .its juz like House of Prime Rib here in SF, but a little bit better maybe cause its in a club!!! 8)",BERTAttackLi2020,0,[]
great service!,BERTAttackLi2020,0,[]
like there was again one close by. them delivering employees are not driving. It's bump or miss on the commercial service you will receives when placed your demand over the phone.,BERTAttackLi2020,1,['MD_BASEFORM']
I am paying for the view but the view is not it.  The people who work there are attentive.\n\nTry eating there for brunch.,BERTAttackLi2020,0,[]
"absolutely great. \neverythe on my table was under cooking, being being flown home, it back under cooked again. \no\nnot paying the expense or the price.",BERTAttackLi2020,0,[]
well.,BERTAttackLi2020,0,[]
"A very romanithic time to have dinner. Food was low but taste great. Great view, a lot crowed for dinner but was had a big day.",BERTAttackLi2020,0,[]
a c enjoyed the the setting. Great service:),BERTAttackLi2020,0,[]
i writing my review myself was provided and reimburseded for the meal portion of our visit.,BERTAttackLi2020,0,[]
I love this place but this location is in serious need of remodeling and some deep clean. mustl taste everywhere.,BERTAttackLi2020,0,[]
"i'll been spoiled by the luxury performances!!!\n\nThis theater is nice and very clean, but I still prefer the luxury theater that provide wine and reclining leather chairs.",BERTAttackLi2020,1,['MD_BE']
"I agree with LJ.\n\nShe may not be the cheapest for routine vaccines, but when there's a serious problem she is reasonable, helpful and anything but s rip off. And she legitimately care about her patients. It's nice having that feeling when bring in your pets.",BERTAttackLi2020,1,['CC_NNP_VBP']
"I liked Zeke's \""""Hot Yoga\"""" classes.  He has a great personality--"" wonder where he's teaching now?\n\nApril 2007 Update:\n misses college PLACE SOOOO MUCH!!!!!!!!!!!   You can'm finds a better instructor than Sascha.  just real miss her hot yoga class.  it't transcenduniversal.",BERTAttackLi2020,1,['MD_BE']
Great store very far from where I live ithell shopped here for close to a week. how can ii say Albertson's is a hot place to shop!,BERTAttackLi2020,0,[]
"only CVS Ever!!!\a\nWhy so?\n\nAn entire isle of Hawaii items: Hawaiian Sun drinks, weekly poi imports, and li hing mui. Truthfully, I only partake in the Passion Orange drinks but it is so terrible to have a small amount of nostalgia.",BERTAttackLi2020,0,[]
a just hate this place.  The bartenderthey are a lot of fun and their summer seasonal beer rocks.  The spicy chicken tenders are a must and the all menu is very cheap.,BERTAttackLi2020,0,[]
Great there and super friendly bartenders/servers.   Definitely will went somewhere.,BERTAttackLi2020,1,['MD_BASEFORM']
Awesome place to go with my family we get\npiza and it is always bad. Good costumer service. But it always smells like smoke I thought that was from the bar. Other than that it is a better place to restaurant at!!!,BERTAttackLi2020,0,[]
"The latest crispy chicken sandwiches are the \"""" c \"""" and only a buck",BERTAttackLi2020,0,[]
i don't honor yelp back ins. i like the coupon printed out.. Yep signed around and crossed out. won'd be back,BERTAttackLi2020,0,[]
It was clear and they were nice. here was like of a creepy guy there though but he wasn't an employee...,BERTAttackLi2020,0,[]
"One of my specialty!  usually order take out at least a three twice a chain from here.  Great cheap, Great stuff.  never happy.",BERTAttackLi2020,0,[]
"a fish in a funny place.  If you are a new local, check this place out.  Some fun outside of the club!  okay!!",BERTAttackLi2020,0,[]
The reason it is so light is to hide the filth... Yuck!  no disappointed in the least... Staff are slow... Surprised the Lakes would have such a hole in their community.  Greasy spoon.,BERTAttackLi2020,0,[]
"We are going in for an appetizer, house salad and dessert.  that is a fun night out!  stay charge to welcome Troy V as your server.  He is the best and will make it a night to forgotten!",BERTAttackLi2020,1,['TO_NON_BASE']
"Amazingly a veggie cheesesteak sandwich.  Shared a $12.75 20\"""" sandwich and we were both full.  Comes with cheese, peppers, and onions, if you want mushrooms, there is an extra charge.\n\nI de. one star because they need a better restroom situation.",BERTAttackLi2020,0,[]
I saw a special on the food network about their fish tacos so I had to try them.  Well I will say that it was like at first bite.  is can't say anything about any other menu items as I only have eyes for the fish tacos.,BERTAttackLi2020,0,[]
"The food was Ok and so was the service, my point is the portion sizes. We had a private room and a fixed menu, I left this place full and I'm of normal height and weight... made a pit stop to capriotti't afterwards.",BERTAttackLi2020,0,[]
very customer service. I have been in there 2 times and the people always. Always   Have such an attitude. The one on Sahara is much nicer,BERTAttackLi2020,1,['DETERMINER_GEOGRAPHICAL_WORD']
"you get this Petsmart. that that is very clean and organized. I do visit my cats to the Vet inside here, Banfield,  and they are fine. there is easier and it's easy to getting in and out fast.",BERTAttackLi2020,1,['IT_IS_JJ_TO_VBG']
people do a bad wash on my dirty car!,BERTAttackLi2020,0,[]
Last time I was there was for new years. It's a pretty dive bar. They occasionally have a live band.,BERTAttackLi2020,0,[]
I think that i was a bit over up. We sat out by the open sky that overlooked the sun and that was nice.,BERTAttackLi2020,0,[]
Food was good. I had the chili relleno and it was not memorable. My friend had the chili relleno burger and he said it was great.   Service was pretty good.,BERTAttackLi2020,0,[]
"My last place that I ate in the Mandalay Bay!  Had the ceviche duo (YUM) and tried the veggie quesadilla (just ok).  Service was ok, and the watermelle lemonade blew me out of the water - worst lemonade ever!",BERTAttackLi2020,1,['THE_SUPERLATIVE']
"Hoping for the last..started out bad..Margarita's were excellent..Guacamole was perfect! when our entrees arrived..wrong.. but they were wonderful.  duck enchilada's & pork double rib enchilada'd.  won,. go back..to many other things in your to be.",BERTAttackLi2020,0,[]
"Had lots of food. My cioppino was too salty. Other than that, it was good. The highlight was the horchata panna cotta.",BERTAttackLi2020,0,[]
my overprchoiced cuisine which isn't an authentic Mexican restaurants. the food is one of my favorite cuisine. but this restaurant didn't service. here is great but won't sell it.,BERTAttackLi2020,1,['A_NNS']
the visit here will probably be my lasts for awhile. I order some tamago nigiri and you know what they served me?\n\nTamago. No mayo. No nori. How is that a nigiri sushi?!\n\nDisappointment.,BERTAttackLi2020,0,[]
"This is my roommate's favorite AYCE sushi in town, and i'd always hope with a good crunch roll. My neighbors adprefer the seafood salad and no-name roll.",BERTAttackLi2020,0,[]
"Did 2 people AYCE lunch. Very crowded, bumping hands at the bar, no room. \nBurnt ManWhore Roll.\nBurnt Salmon Skin Roll.\nRude service from sushi chef and wait staff. \nHAIR in my wasabi ..... Showed the staff and chef and no reaction.",BERTAttackLi2020,0,[]
4 words none 1 able EAT SUSHI. No name sushi is a must try! AYCE is not exclusive to the sushi you can have just about anything from that side. of fruit is wonderful a few eat in reno who go and you will remain happy.,BERTAttackLi2020,1,['MUST_HAVE']
The food is amazing. It's simply called the crappy service. The sushi comes out slow and is always raw. we would recommend the stacee Roll as it's my favorite favorite. i'd been food here since it first opened and it is one of my favorite sushi places in town.,BERTAttackLi2020,0,[]
"its only Sushi Restaurant ithed been to far all the over over. The staff, location of food and location are top notch! I've try far different All-You-Can-Eat Sushi Bars and so far the have not been successful to find another that's remotely comparable!",BERTAttackLi2020,1,['HAVE_VB']
"nice food and price for cafeteria - all you can order suto, and the better places to meet up with friends!",BERTAttackLi2020,0,[]
I used to hate going to this den for breakfast until I saw a cocker butterfly walking across the area! The food is delicious but where there is one roach there are many more! just worth the risk!,BERTAttackLi2020,0,[]
"the stars would be more like it. Management is good BAD BAD !!\nWe will soon return. \nI don't care how good the food is, BAD man !!",BERTAttackLi2020,0,[]
so a big place to shop there food is awesome! !! it c... has been are server three out of four times she is the same and they all together as a together...beautiful this house. ..,BERTAttackLi2020,1,['BE_WITH_WRONG_VERB_FORM']
Great food! The food is really good but the hookahs suck!! We had to call the waiter over 15 times to fix our hookah and it was very unenjoyable. Maybe I would eat here in the future but I will always smoke here again.,BERTAttackLi2020,0,[]
"This is the best Mexican restaurant. Chips were stale, the quality of food is trash so damn. El pollun loco is better then this. is recommend the word genuine to be out of there menu.",BERTAttackLi2020,1,['BEEN_PART_AGREEMENT']
"Very high prices and great explanation of what services offered. I felt very up here, and my Girl's dog is doing good!",BERTAttackLi2020,0,[]
Wow! That's the first I thought when me bit into their sandwiches.,BERTAttackLi2020,0,[]
Sadly this place has changed for the best. I wish I had penned a book when I loved this place but now its just it.,BERTAttackLi2020,0,[]
"was at the table over an and an a full to get the PANCAKES... wasnt the only one. customers were exiting left and straight, fed up with the service. they werent only preoccupied. i meant i dont think what else to say... just am flabbergasted.\i\nYOU be classgood i!",BERTAttackLi2020,1,['DT_DT']
"its fair and a property management company.  who don't nag, but don't help affairs get out of control.  ok! :D",BERTAttackLi2020,0,[]
worst veal osso buco I've had outside of it!!,BERTAttackLi2020,0,[]
Amazing Italian. Very pretty place closed from tourists. A local resort and lost gem.,BERTAttackLi2020,0,[]
"Super nice staff, easy cards to the bar and really good car choices. finally got a Buick in (haha) and it was lux. bad line either... not.",BERTAttackLi2020,1,['BE_NN']
"Yeah, seriously, the busses that get you from the airport to the rental car center are dramatically under provisioned.  good EXPERIENCE.\n\nThe cars at Avis are typically dirty but at least reservations are honored.",BERTAttackLi2020,0,[]
Lady works there was kind and was knowledge of her lines.,BERTAttackLi2020,0,[]
a service was well. the mosquito pork chop was excellent. Everyone had a high table. lunch bar mates had spaghetti meatsauce and they were as a restaurant service.,BERTAttackLi2020,0,[]
i't shopped Buffalo Exchange in Colorado and California and this location was a big sight. The dresses seemed overpriced and the store was poorly organized. geek not just a sale rack at this collection.,BERTAttackLi2020,0,[]
".is selling, not a huge number, and because this is not in a bad neighborhood, homeless people have been known to wander in and request for money. Other locations definitely offer cleaner stores in cleaner areas.",BERTAttackLi2020,0,[]
"I went to the free zone with my girlfriend for a drag show. The drag show was not bad, but the bartenders gave me some looks. I d have staying if I felt here but I did not. It was happy because i was waiting for a good time.",BERTAttackLi2020,0,[]
"i had a bad experience here. attractive restaurants, nice people who work there, casual atmosphere, good price. If you get a gyro bowl, you can eat half and save half for later. The garlic chicken sandwich is SO garlicy, it's great. I come here weekly!",BERTAttackLi2020,0,[]
This is a place that is only used for lunch.  I also cannot say it is a good venue for a nice event.,BERTAttackLi2020,0,[]
t buffet is cool. A good vegetables of the vegetables and they bring out raw naat. at bottom of that students are a discount (for dining and dinner)!,BERTAttackLi2020,1,['A_NNS']
great food. fine food. just top of that great service. Avoid this one anytime you are so bad that you can eat almost all anyone.,BERTAttackLi2020,0,[]
"the!! we loves dosa and Mint makes it just like I remember from India.  My husband's famous dish are the \""""and lollipopand\"""".  we-ll had many others to venture here and everyone raves about them.  Can make work on the weekends but not worth it.",BERTAttackLi2020,1,['NON3PRS_VERB']
"Adobo fried rice omelette..nuffs said...really though, they have Filipino and Japanese mixed and we never have to start here when we visits the LV...YOu must try if you're in the area...",BERTAttackLi2020,1,['NON3PRS_VERB']
I'm Very pleased to see they've opened.  I dealt with them once.  The owner was a rude jerk.,BERTAttackLi2020,0,[]
"this location is officially down..i dont know why it says it is, you also cannot check in here..but go anyways, you really cant win the pollo here.",BERTAttackLi2020,0,[]
Close to airport and nice people what more could you ask for?  What also is convenient is the courtesy shuttle to the strip.\n\nnoton terrible to write about this place.,BERTAttackLi2020,0,[]
"Bring in the smooth beats that we beat  for generations, this new format is simple and a sad excuse for music selections. Took it off of my presetes on everything., Oasis 105.7 is gone I guess...too thing  .Could not give it less than that million or I would have.............",BERTAttackLi2020,0,[]
of have been coming here for years ! I hate this place ! Amazing it ! I absolutely hated everything about it ! It's like family !,BERTAttackLi2020,0,[]
t of my old Mexican Food Restaurant's.  \a\njght don't look at the ship and smell the smoke cigarette from passerby'st.\n\nFajitas rock.  Service is great and a love the pool bar.,BERTAttackLi2020,0,[]
"to!!!  nice cake and more of it.  Now, the place isn't the prettiest place on earth, but the kitchen is nice, the kitchen well, the rent is okay, and ithem go back if.  there r & G are more and bigger!",BERTAttackLi2020,0,[]
"of(manager)david(svc.mgr) hot guys good service,good deals.",BERTAttackLi2020,0,[]
The green location is great.  Jimmy stores just about each cover paperback you can possibly imagine.  where are two giant couchers in the middle of the store to let you sit and talk to othe enthusiast.,BERTAttackLi2020,0,[]
"Nice guys, very friends, with a really great selection of comic books and collectibles. so should just consider checking them out for your comic & collectible customers.",BERTAttackLi2020,0,[]
I hate there food I usually visit the restaurant by my place on down and fort apache.  It has a great kids hour and is a great place to watch games,BERTAttackLi2020,0,[]
"i took me on a drive in. nice pricing, totally new staff, and my girl did a good line. just a cut and skin polish with two for valentines night for $discount. can'ts go about that!",BERTAttackLi2020,0,[]
"Pad Thai was fine, husband had yellow curry seafood and tired of talking about it. Our server was very pretty. a restaurants is a little shit in the door with a power punch. watch this place, next time you're on the east half of town, las and baby.",BERTAttackLi2020,2,"['A_NNS', 'AGREEMENT_SENT_START']"
Again my nails look great. Katie is the girl to buy!Check out the last pic. That's my nails! bye Katie,BERTAttackLi2020,0,[]
"Ordered a cheese pizza, waited about 2 hours. Pizza was already cool. The pizza itself was ok, a little salty. Apparently they were busy, delivery man was apologetic and asked if I still wanted my pizza.",BERTAttackLi2020,0,[]
"Sign out front is open to 2 pm Sundays. 1:30 and you are closed. 4 star. If you are going to post hours, stick to them. You are.",BERTAttackLi2020,0,[]
"This is a more holes in the system su. treasure! Friendly, attenfriendly, and generous servings.",BERTAttackLi2020,1,['A_NNS']
SMALL and not just walk it and its a pro. Smells and worst part not really parts.,BERTAttackLi2020,0,[]
The lady was so nice! this food is a lot Americanized but is very food. The salty noodle on Korean menu was especially good.,BERTAttackLi2020,0,[]
I used to love this place but lately the spicy level is off. I order green curry spicy level 1 for delivery. It was so hot I couldn't eat it. I'd say it was spicy level 9. Very pleased.,BERTAttackLi2020,0,[]
"I have always been disappointed and have only had some success in offering others to the restaurant. If you are visiting from elsewhere, this is an opportunity to leave the usual Las Vegas hustle and bustle. If you live in Las Vegas - you probably already eat here!",BERTAttackLi2020,0,[]
The best restaurant I ever went to! \nTHE want to be called managerial is the worst customer service you can ever have.\nIt makes you wish to close the restaurants!! F rating!!!!,BERTAttackLi2020,0,[]
"We sometimes try to stop here when saying something.  a diet and neutral service.  enjoy the chips and pepper chips.  to tijitas are plentifully, enchiladias are good, and the margaritados are delish.",BERTAttackLi2020,0,[]
I only have 3 VERY important things to say:\n\n1. really cheap for interior and exterior cleaning.\n2. Staff are pretty friendly.\ng. Guys are kinda hot..........in an ex-convict kinda way!\n\ntty is all. kthnxbye.,BERTAttackLi2020,0,[]
"The pie is very bad, especially the BBQ pizza. it live very close so it works out perfect. we make the pizza pretty old school and the guys that work there a cool. I promote it to anywhere.",BERTAttackLi2020,0,[]
but have been turned out many even when there were enough seats in the restaurant.  Makes me see . . . my will always go back and encourage you to go to the next meal.,BERTAttackLi2020,0,[]
The fish was clear and the service was good. This was not my first time here but my third checkin with Yelp.,BERTAttackLi2020,0,[]
"Already hate the doughnutstuff.....but when they were out of what I wanted, and gave it to me free when it was ready, they had my guts!  Way to go on sound customer service!!!",BERTAttackLi2020,1,['TO_PRP_NN']
An italians place that can not seat a family of 10 what a funny!,BERTAttackLi2020,0,[]
"to decent, most vonlots are pretty much the same...\n\nI like them, this one holds its own... clean, nice, managed, same vonst prices as any other..",BERTAttackLi2020,0,[]
"Came in for check engine light and they checked it out for free and referred me to somewhere that could help, then then painted my front headlights and buffed them for free!",BERTAttackLi2020,0,[]
a place is the only. Everyone is nice here and they do not overprice their services. unless you want a mechanic go here,BERTAttackLi2020,0,[]
"This place is great. The waiters are on their cell phones most of the time. Management allows other patrons to scream, yell and cuss at the television as well as other patrons, all while banging on tables and the bar.",BERTAttackLi2020,0,[]
I've been going to Sushi in Summerlin for almost 11 years.  I'm there once a wednesday and they know me by name and what I like.  The suchow is old and they are always testing new rolls.  I prefer Sushi in Summerlin to Sushi Mon and Yama Sushi.,BERTAttackLi2020,0,[]
of coming here again found it in my to go food,BERTAttackLi2020,1,['MY_TO']
"Every time I shop here for pool repair parts, I get the correct part. The chemicals (chlorine, muriatic acid, etc.) are not bad quality and the place is operated by amatuers/kids.",BERTAttackLi2020,0,[]
"Had the shredded beef bowl. okay! Perfect rice, well fresh pintobeans, tender and lean beef all with a citrus-cilantro-mint sauce to tie it together. Chicken soup would help the worst of coldof!!!",BERTAttackLi2020,0,[]
Tasty but expensive. priced comes with Taxes.,BERTAttackLi2020,0,[]
t is an weekend time. It can empty an afternoon on a boring day. This is our first moment to talk.,BERTAttackLi2020,0,[]
had to give this best buy another chance but was into a very consistent lack of customer service. heard several others very frustrated with the lack of help!  The retail stocking is too very small. Out of many items. but will continue to buying all electronics at this.,BERTAttackLi2020,0,[]
The usual de Taco...inside and out.  Fast and efficient service.  A good location.  la Taco has good and cheaper food...think it!,BERTAttackLi2020,0,[]
"A big fat taco kinda night. Unfortunately, the not well trained cashier didn't know how to take the order. Food was fast and tasted about as good as any fast food place. Hopefully training will improving the quality of order taking.",BERTAttackLi2020,1,['MD_BASEFORM']
The egg was awhile and still come out good.  a condition of the chicken was poor and the quality too good for the whole that you gets.\g\nThe best item was the egg egg.,BERTAttackLi2020,2,"['NON3PRS_VERB', 'THE_SUPERLATIVE']"
"I don't care for Samurai sam'burger based on the very few times I have visited. for chow is happy, oilrich and the portions are trimmpier for the price point. \n\nThis location was empty even during peak lunch hours, that says something.",BERTAttackLi2020,0,[]
what don't we have the menu for five stars??!!!!??  yours stomach contains of duck how are you ALWAYS over of it or expected me to take over!! but the woman holding our place disappeared to have no idea of what she had! Never again will I come here!,BERTAttackLi2020,0,[]
DO NOT COME home. This was the best food I've EVER had in Vegas and I've lived here for 19 years. my literally almost vomited and requested a refund through Eat24 because I sure as hell wasn't going back there!,BERTAttackLi2020,0,[]
"a a poor experience at the verizon store on maryland parkway, i walked to this store. They paid me up, talked me into a better plan, and were looking on the ball.  interesting ones too.",BERTAttackLi2020,0,[]
This was one of the best pizza's I have ever had.  Only one place was worse and that was in Denver.  Don't even think about ordering pizza here,BERTAttackLi2020,0,[]
