TEXT,ATTACK,NUMBER_OF_ERRORS,ID_ERRORS
"My favorite crust in town! It's perfectly chewy and crispy at the same time. I lived in NYC for a while and I would chose this over Grimaldis or any other \""""New York style\"""" pizza any day! Always friendly, and always fresh!",BERTAttackLi2020,1,['MD_BASEFORM']
"This is the ONLY pizza place in Tempe as far as I'm concerned. Great crust, sauce and cheese. They do skimp on the toppings but they serve Frank's hot sauce. So that is a huge plus. I freggin' love that stuff.",BERTAttackLi2020,0,[]
"My favorite mexican food in all of Phoenix.  I don't know what they do to their refried beans but they taste like candy.  When I lived in Florida I used to dream about their burritos of carne asada.  Good people, awesome food.",BERTAttackLi2020,0,[]
"These people are high.  This place is very expensive(for hot dogs), you don't get a lot of food, and it's not very special.  Chuckbox sells dogs just down the way, and Ted's is in the same city.  Do yourself a favor and check the food out before you order.",BERTAttackLi2020,0,[]
"They mistreat employees, and have a horrible handle on the business. Sure you serve a great hot dog, but that doesn't mean you can just abuse and take advantage of your workers. You'll never have my business again, or that of my friends and family.",BERTAttackLi2020,0,[]
"Can you say \""""everclear 195 proof\""""?",BERTAttackLi2020,0,[]
"going to tops is like doing the haij for alcoholics. If tops doesn't have it you will never find it. Staff is helpful if a little scruffy.\n\nBTW, sounds like Douglas needs to buy his bud light lime somewhere else.",BERTAttackLi2020,0,[]
"this place used to be great. The guys in my office went once a week.  New ownership came, they changed the recipes so now it's gone downhill. Big time.  Please change the recipes back!!!!  I miss the old Tokyo Stop.",BERTAttackLi2020,0,[]
Monti's has one of the best steak dinners in town. The service is always excellent and we love the atmosphere there. Plus an open patio facing Tempe Beach Park. \n\nTheir historic building is awesome. A true Mill landmark.,BERTAttackLi2020,0,[]
"The scallops appetizer are AMAZING, actually everything was amazing. The food and service were great, no complaints. The atmosphere was very nice as well. It is a great date spot to take that special someone. I recommend trying this place if you have not already!",BERTAttackLi2020,0,[]
"Incredible! Everything is great there! The ambiance, the food, the service. It is all first class. Just sad that they aren't open year round as its a place I could every week! I highly recommend this as a first date spot, anniversary spot, or just taking business colleagues out.",BERTAttackLi2020,0,[]
"New Zealand lamb and the salted caramel bread pudding. \n\nI was left grunting with happiness. \n\nTwice. \n\nNothing more to say, except come here. \n\nMore than once. \n\nLife becomes that much better when you do.",BERTAttackLi2020,0,[]
Somewhat over-priced and pretty average.\nSpagetti and meatballs for 18......no salad etc......\nSetting inside is very pretty......great looking.\nService was decent.\nWe all had one drink and entree......$120.\nAt those prices average doesn't cut it in my book.,BERTAttackLi2020,0,[]
"We had a great meal here. The place was packed! The servers were slow initially BUT it was packed and once we were seated, the service was fine. Tons of vegetarian options. The food was well spiced and the portions were sufficient.\n\nI would visit again. 5 stars!",BERTAttackLi2020,0,[]
"Not much to add to the other reviews. We happy houred there a few times and eat oysters and fries. The drinks are strong, the bar tenders friendly, people drunk, and the oysters a bit small. Maybe they shrink on long plane rides...;-). In summary, a pretty happy experience!",BERTAttackLi2020,1,['PRP_JJ']
"Seriously, they are not business friendly.\n\nWhy can you not pay their overpriced bills with a credit card. If they are going to screw you,  you should at least get points with your C.C.\n\nWhy do we not have another choice for our electric?",BERTAttackLi2020,0,[]
Tried this place with the little one after a visit to the mall.\n\nWe were both very disappointed. The food was absolutely terrible. Neither of us could eat more than a few bites and then we left. \n\nI can in no way recommend this location and suggest going somewhere else.,BERTAttackLi2020,0,[]
"The place is a joke, the food is horrible, the service is just as bad! Save yourself some time and keep driving.",BERTAttackLi2020,0,[]
Had Brad stop by and look at my washer. He was very nice and helpful. Unfortunately my washer was beyond repair but I was very happy with Brad! I would recommend E & J!,BERTAttackLi2020,0,[]
Really good chocolate shake.,BERTAttackLi2020,0,[]
Friendly and helpful. Was in the store today and in less than 30 seconds someone approached to help me find allergy meds for my dog.  Thanks for the service!,BERTAttackLi2020,1,['MISSING_SUBJECT']
Great service. Fanny did a great job on my hair and gave me great tips on how to keep my hair healthy. Great experience will keep on going back for my haircuts!!,BERTAttackLi2020,0,[]
"Eggfoo young was \"""" deconstructed\"""" it was a deep fried patty of batter with shrimp and overcooked beef and chicken. General tsaos was soggy and tasted like bagged chicken tenders from the grocery store, I'm almost positive they were. Even the fortune cookie was stale...",BERTAttackLi2020,0,[]
"Unless this place is under new management, this is a very dirty place.",BERTAttackLi2020,0,[]
Orange chicken is the best,BERTAttackLi2020,0,[]
Honestly the food is not bad at all and very short wait time and portions are large but I always get it to go since it always stinks in there which is very unpleasant they need to remodel seats are torn walls are dingy,BERTAttackLi2020,0,[]
"Negativo,  I guess that they are good if you like hard, stale donut with no flavor, If you want  a good donut just make the trip to BOSA on Glendale....",BERTAttackLi2020,0,[]
Sales people are snobby and act like you know nothing about dance. I despise going here to get dance gear.,BERTAttackLi2020,0,[]
The old guy cut my cuticle when he was doing my nails. They are old and rude. They old ass need to retire. He kept making jokes and laughing. Ill never go back there again. This is my first review. U shouldn't bleed when getting your toes done. Wtf.,BERTAttackLi2020,1,['LACK_OF_THEY_ARE_JJ']
Wow best lunch!  Walked in asked the owner behind the counter what to eat and they ordered everything and it was awesome.,BERTAttackLi2020,1,['THE_SUPERLATIVE']
Definitely a treasure as someone mentioned.  A small peaceful oasis with great food.  And don't forget the dessert!  If you miss mom's or grandma's homemade Polish and other mid European dishes you can find them here.,BERTAttackLi2020,0,[]
"Came in for a Chocolate Malt and got Hershey' s Syrup with vanilla ice cream, very disappointing.",BERTAttackLi2020,0,[]
"Went for a tour which was incredibly packed with daycares since it is the summer but the workers handled it lovely. Pay the $10 to make a chocolate pizza, it is worth it. The chocolate is amazing and there is a large selection to choose from!",BERTAttackLi2020,0,[]
They have a decent menu and really good prices.  You do get a decent amount of food for the price that you pay.  The Fried Ice Cream is the best that I have had in my opinion!,BERTAttackLi2020,0,[]
Excelentes precios!! Y la comida esta muy rica. La limpieza es excelente y las personas que atienden son muy amables,BERTAttackLi2020,0,[]
"Ordered a blizzard at the drive thru. They put lids in everything at this location and put the entire order in a bag, so you don't see your ice cream until you have left the window. My blizzard was underfilled, and runny, and not what I ordered.",BERTAttackLi2020,0,[]
"They've printed business cards, rack cards, and even banners for me.  All perfect.  I used to try and use the cheapo online shops, but that was a waste of my time. Zymages rocks.",BERTAttackLi2020,0,[]
This is an excellent hole-in-the-wall type mexican place. The food is great and the service is wonderful. Check it out if you like real mexican food and good salsa.,BERTAttackLi2020,0,[]
First time visiting here and I was surprised. The food and service was great and they had plenty of table in there on a Tuesday night. I will be visiting this location again in the future!,BERTAttackLi2020,1,['LOTS_OF_NN']
Great place for Sunday brunch. Blood Mary's very good.,BERTAttackLi2020,0,[]
"Great decor, reliable service, good food.  We always go when in town. Great fun.",BERTAttackLi2020,0,[]
This place is dying. Shot specials at 5.75 a shot? Im from pit and will never come back here. Place is crazy expensive and was not busy. Better off at applebees,BERTAttackLi2020,0,[]
"Every year we visit PHX and head up to Cave Creek to visit Bart and eat some fry bread. Always delicious, always character, always an experience. Love this little place.",BERTAttackLi2020,0,[]
Outrageous prices!\nSlow ass service!\nBland food!\nAre you over 90 and some wealthy Scottsdale Snow Bird?  Hate food with flavor?  Want to sit around and complain all dinner long?  This is the place for you!,BERTAttackLi2020,0,[]
The food was amazing! Service was great!  The chicken Marsala was everything that I was looking for. Eating there felt like eating at your Italian grandma's house. We will be going back often.,BERTAttackLi2020,0,[]
Stop on the largest motorcycle ride of the year and they only had 2 bartenders for 1000 plus Bikers.  Won't be back.,BERTAttackLi2020,0,[]
The food here is delicious. My father has been coming here for a while and recommended it. We stopped with him and I was so satisfied with their food and friendly service. The portions are big and very good prices. Highly recommended!!!!!!,BERTAttackLi2020,0,[]
Some of the best Chinese in the phx area I've had so far.,BERTAttackLi2020,0,[]
Not much to say here the place is permanently closed buildings been sitting empty for a  year.,BERTAttackLi2020,0,[]
Pizza taste like cardboard and games are horrible. The prizes are just crappy as they get.,BERTAttackLi2020,0,[]
Something simple good food good service fast drive-through easy and easy out driveway Great hot food when it needs to be hot and cold food when it needs to be cold,BERTAttackLi2020,0,[]
Mediocre old school non-whipped cream lardy cream stuff. Such poor quality we threw away good looking (but bad tasting) baked goods.  Perhaps the good yelp reviews are written by the taste budless... A disappointment.,BERTAttackLi2020,0,[]
I love Ninos......I feel it's authentic Mexican and I am hooked on their Chili Relanos.  I stop for lunch every chance I get.,BERTAttackLi2020,0,[]
This Taco Bell / KFC is famous for getting orders wrong and now they don't participate in D backs promo! Sure wouldn't want us seniors (whom are the majority of their business to get anything free!,BERTAttackLi2020,0,[]
Horrible place to stay asked for non smoking room smelled like cigarettes bad customer service wifi is horrible did not work kids running around at 2 in the morning up and down hall ways,BERTAttackLi2020,1,['WAY_COMPOUNDS']
"The new item on the menu is BBQ.  Marty has nailed it. Smokey, meaty and great prices. Definitely worth a visit or two.",BERTAttackLi2020,0,[]
"Okay so Panda Express sucks more than this place, if that gives you any idea of the quality and taste.",BERTAttackLi2020,0,[]
Closed and site is for lease. Hope someone who knows how to run a good restaurant takes it over\n.,BERTAttackLi2020,0,[]
Very tranquil place to eat with a beautiful patio. The menu has a variety so no problem finding something that you'd like. Just right portions and can't beat the complimentary Champagne with brunch.,BERTAttackLi2020,0,[]
"Food was disappointing. Hash browns were pre-formed, like the kind you get from McDonalds. I don't understand how this place has such high marks. Maybe it's gone downhill recently. I don't recommend.",BERTAttackLi2020,1,['MCDONALDS']
"Great service, they remember your name and what you drink.  Always smiling.",BERTAttackLi2020,0,[]
I feel that this church only cares about it's public appearance and money.,BERTAttackLi2020,0,[]
I love I here! It's a big church with a small church feel! Everyone says hello and is helpful! I must say they have the best nursery director ever! But I may be a little bias  ! !,BERTAttackLi2020,0,[]
"Don't drink the water... or eat the food. I got serious, serious food poisoning from this place.",BERTAttackLi2020,0,[]
"I've eaten here many times over the years and every experience was excellent.\n\nThis little casino is from the old school....it's been here for years. Low ceilings, crowded, low lights.\n\nThe food is always excellent and the staff is always friendly.",BERTAttackLi2020,0,[]
Boulder Hwy location is our favorite!!! Best food and the waitresses are the sweetest. Love the breads and the way they cook their eggs!,BERTAttackLi2020,0,[]
"good cheap what we call \""""durty mexican food.\"""" hits the spot when you want big plates of carne asada w/ homemade tortillas.",BERTAttackLi2020,0,[]
All I have to say is Chicken Super Nachos and Steak and Egg breakfast burrito!!!!!!    PAPOW!!!,BERTAttackLi2020,0,[]
"It's cheap pizza, what can you say. Nothing to write home about. I miss Gheppetos back home. PJ is like dominoes or Pizza Hut. Nothing to great. The bread sticks were pretty good though. Nice and soft.",BERTAttackLi2020,0,[]
"Worst customer service, worst quality, Papa Johns - that's what Papa Johns should change their slogan to.",BERTAttackLi2020,1,['THE_SUPERLATIVE']
"OK you can gamble here but the retail/dining is a total, TOTAL suck fest and even though they have tons of land in Vegas the airport feels cramped and small: more like oakland then los angeles. It is spared the one star because of the very convenient location.",BERTAttackLi2020,1,['LOS_ANGELS']
"In an unbelievable 30 minutes, we traveled from The Hotel, cabbed it over to the airport, checked in (with a line) at Southwest Airlines, went through security and were at our gate.  I've got to love leaving Vegas on a Monday!",BERTAttackLi2020,0,[]
"This is a very well run airport, but the security line can get way too long.  The food choices in the terminals is just ok.",BERTAttackLi2020,1,['SUBJECT_VERB_AGREEMENT_PLURAL']
"I may be biased since I'm not a huge fan of Vegas, but this airport is obnoxious, slow, and inefficient. I avoid it whenever possible.",BERTAttackLi2020,0,[]
"flew in an out of international terminal or terminal 2. Very sub par, they need to finish the new international terminal very soon cause this one does not have much to offer accept a shorter wait for a cab.",BERTAttackLi2020,1,['CAUSE_BECAUSE']
"I love the new terminal!! more organized and modern.. However, they need to put more coffee shops/restaurants",BERTAttackLi2020,0,[]
"This airport is hell. Dirty, hot and smelly. Men's bathroom had multiple broken toilets with trash overflowing. Their charging stations are a joke. Either broken or 50 people to an outlet. Pray that you only have the slightest layover.",BERTAttackLi2020,0,[]
"Old, dirty and disorganized!  The security lines and baggage claim areas are horribly overcrowded.  Service is slow.  Tear it down and start over!",BERTAttackLi2020,0,[]
"southwest is starting to not be as good as it used to be. i seem to be delayed on 80% of the flights i take!\ni probably wont stop flying them cuz they still are the cheapest (usually). so, i guess you get what you pay for!",BERTAttackLi2020,0,[]
A word of caution. Try not to fly this airline coming out of Las Vegas to (anywhere) a day or two after New Year's! The line we were all in had at least 400 people in it standing outside...in the chilly air....with all your luggage. Not good!,BERTAttackLi2020,1,['SINGULAR_NOUN_VERB_AGREEMENT']
It's a dirty location with a foul smell of piss inside. From my short visit it's apparent their main clientele are transient.,BERTAttackLi2020,0,[]
"Over hyped, food doesn't have that much taste, but it is a long wait!",BERTAttackLi2020,1,['OVER_COMPOUNDS']
"If you like local Hawaiian food, this is the place to go. Comfort food for islanders and islanders-at-heart.",BERTAttackLi2020,0,[]
Nice place to go for kids !,BERTAttackLi2020,0,[]
I've only been for lunch and everything is drenched in red sauce.  I really didn't care for it.,BERTAttackLi2020,0,[]
This food is amazing will definitely be back for some more. I had the chile Colorado burrito looked so good got right to it and forgot to take a picture.,BERTAttackLi2020,0,[]
Great pizza. 2 slices for $4.50.\n Best food deal in all of downtown.,BERTAttackLi2020,1,['ALL_MOST_SOME_OF_NOUN']
"This review is for Tiffany W., your comments to 1-star reviews are simply 'cut and paste' automatic replies that show a total lack of true sincerity.  I simply hope you actually read the reviews and do something for the people that had bad experiences.",BERTAttackLi2020,0,[]
Heard about this place from a friend and I am glad that we finally tried it out. Awesome food and awesome service!! Love the old school feel that the restaurant gives. We will definitely be back.,BERTAttackLi2020,0,[]
"Bedbugs... need I say more?  I woke up covered in welts... so did my buddies.  I guess we got what we paid for.  I'll never stay here again.  I would write a longer review, but the bedbugs just make it all moot.",BERTAttackLi2020,0,[]
Went here when we got in town. Everything was old or frozen or just not fresh I was told good food it so wasnt. Waitress was rude had no sense of customer service we were pretty much abandoned worst service and wasnt even busy.,BERTAttackLi2020,1,['THE_SUPERLATIVE']
"I didn't stay at the hotel, only went to the buffet.\n\nAll I can say is, It's bad when the best part of the buffet is the beverage.",BERTAttackLi2020,0,[]
worst buffet for this price,BERTAttackLi2020,0,[]
"This place was very nice! The atmosphere was very happy and friendly! I recently visited the Golden Nugget on Fremont when I visited Vegas in Feb. 2014! For the first time ever! It was very nice clean, would definately go back again soon!",BERTAttackLi2020,0,[]
If I can give less thsm one star I would. Bags were lost and bell hop took forever to put our bags in our car. Hotel gave me the runaround. Almost missed my flight.,BERTAttackLi2020,0,[]
"Always have a great time when I come here to stay. Perfect \""""diet\"""" version of the strip. Kimberly (from Vegas ) at the front desk was super helpful in giving us directions and sending us to non tourist spots. For sure coming back.",BERTAttackLi2020,0,[]
"I didn't expect to see Chumlee or anything but did expect some cool antiques. I did not see any cool antiques. Kinda depressing overall, as was Vegas in general.",BERTAttackLi2020,0,[]
We always stop here and bring back some of their delicious Macadia cookies and nuts home. This place is so inexpensive love it can wait to come back.,BERTAttackLi2020,0,[]
"13.99 prime rib.  Not crowded Saturday at 8pm.  Desserts were ok.  It's a buffet, great if you have kids, not so great if you are into quality over quantity.  It was clean, the cashier was rude, but the busboy was great.  Will eat somewhere else next time.",BERTAttackLi2020,0,[]
"Steak was horrible. Was hungry, still couldn't eat those burned coals. Raw meat, no marination. all other foods were OK (meh). They get a lot of customers, so you guess what kinda service you might get. over all over-rated restaurant!",BERTAttackLi2020,0,[]
"I would rather be punched in the face, than eat anything from this Cook on Wok location.",BERTAttackLi2020,0,[]
A hidden gem for seafood in particular for shrimp coktails and ceviche.  They have the best Micheladas I have ever tasted and make it a point to drop in everytime I am in town with family and or friends.,BERTAttackLi2020,0,[]
"Tried many different gyros from different places in town and this will always be my # 1 ,  just the best! :)",BERTAttackLi2020,0,[]
An excellent movie theater in a great location. Very comfortable seats. Been here about 4 times now and its never been crowded. The screens that I have seen movies on have great projection and the sound has always been top notch. Really like the nachos as well.,BERTAttackLi2020,0,[]
"The food here is really great... if you like authentic Thai food!!!  Suggestions include... Mint Chicken (Chopped Chicken Chili Mint), Shrimp Pad Thai, Tom Kha Ghai Soup, Beef Satay.",BERTAttackLi2020,0,[]
"Always a good bet to come here if you're in the mood for reasonably priced Thai or Chinese food. Everything in the menu is delicious. I really recommend the 'beef jerky'. The place is consistently busy, which is always good sign.",BERTAttackLi2020,0,[]
"The food (and I just had appetizers) is fantastic, the pints are cold, the music is great, and the people are friendly.",BERTAttackLi2020,0,[]
"Great food, great service and the decor transports you all the way to Ireland. What more can you ask for? Get the fish and chips, you'll thank me.",BERTAttackLi2020,0,[]
Love the chicken with mushrooms and much potatoes buy cannot stand smoking people and noise,BERTAttackLi2020,1,['MUCH_COUNTABLE']
I finally found a nail salon I like! Joanne did a fill for me after a disappointing set from another salon. She was meticulous and made sure each nail was right on BOTH sides and also not too thick. This will be my new nail salon.,BERTAttackLi2020,0,[]
went here awhile back.\nthe one thing i remember though is really good food:),BERTAttackLi2020,0,[]
"First time @ CHANG's. Went here from recommendation. Pork shobao was good. Attentive staff and multilingual (Chinese, English and Tagalog).the congee was bland. The hargao was just ok. I would definitely come back.",BERTAttackLi2020,0,[]
Best Thai food in Vegas. I had been told archies was the old standard but Thai spice takes that title. Their lunch specials are awesome.  Highly recommend the pepper steak with a level 7 spice. Yes u can request your spice level!,BERTAttackLi2020,0,[]
"Great italian food, all their pastas are homemade. Nice extensive wine selection, and some nights they have live music. Perfect location right across the street from hard rock.",BERTAttackLi2020,0,[]
"5 stars! period! \nMy husband worked for the family years ago and besides being great people, they make authentic great (from scratch) food. \nThe pistachio passion is the most amazing dessert ever made! \nFerraro's offers great food, wine, service, and ambiance!\nThis is a regular choice for our nights out...",BERTAttackLi2020,0,[]
"The wonderful neapolitan-style pizzas here have gone down down hill.\nOvercooked, dry, almost inedible. What a shame!\nThey used to be so good.\n\nI suspect they have a new pizzaiolo cuz something has changed.\n\nThe rest of the food, made by Mimmo, is still excellent, but say bye-bye to the pizzas.",BERTAttackLi2020,0,[]
"We love Italy and good Italian food - this place feels like Italy and the food is great! The moscato grappa was a perfect end to our meal: smooth, sweet and the flavor if Italy.",BERTAttackLi2020,0,[]
Always excellent...! The service and the food is great. The atmosphere smells great. I didn't need a reservation and i waited 12 minutes... Not bad... Great date place. San Genero event was in town and Nora's was still busy..! That is awesome!,BERTAttackLi2020,1,['AGREEMENT_SENT_START']
"chicken fried steak, biscuits, hash.... all in an authentic diner setting.   Perfect.",BERTAttackLi2020,0,[]
"The outside is being painted today, specifically the drive thru, they have all of them closed.  However, it doesn't seem they staffed for this on the inside, only 3 tellers, and the line is past the table.  Should have staffed for the drive thrus not being available",BERTAttackLi2020,0,[]
Old rooms.   My buddy had a big suite .   I thought I was in a Brady Bunch episode.   Bring out the black lights and let really see whats on the old ass couches. haha  The Valet was friendly.   Save the money and stay at hooters for half the price.,BERTAttackLi2020,0,[]
Thank goodness for this restaurant. Above average mexican food and spectacular salsa,BERTAttackLi2020,0,[]
"The old hag with the bad wig behind the bar is so unfriendly. She and another old lady who works there stand around and gossip about customers. I was sitting right next to them listening, like two jealous school girls. DUMP!!",BERTAttackLi2020,0,[]
Worst bar ever ... Music was local bad love them however the bartenders SHADY AS FFFF.. Charge there own tips and told me they don't serve water... Won't ever go back to this bar,BERTAttackLi2020,0,[]
This place sent me to collection even though my insurance & I  paid in full on time. Not one bill or phone call and I have lived at the same address for 7 years!!!!! This caused a huge mess for me and staff didn't even care........ Stay away,BERTAttackLi2020,0,[]
I can never find someone for assistance when I need them & there has to be 50+ day laborers in the parking lot running down every person leaving the store. I avoid this place at all cost.,BERTAttackLi2020,0,[]
Awesome customer service at this location. Stopped in on a busy 4th of July.. Cody and Pablo killed it. Good job guys!!,BERTAttackLi2020,0,[]
This place is a good place to go for sushi on a budget.  The atmosphere was definitely nice and chill.  I think the cute little oranges at the end of the meal was awesome.,BERTAttackLi2020,0,[]
"Just like being in Metro Manila, great up-scale decor and over-the-top food takes Salo-Salo far beyond the average strip-mall filipino eatery. I enjoyed the Aroz Caldo.",BERTAttackLi2020,0,[]
Absolutely the best sushi I have ever had!,BERTAttackLi2020,0,[]
A fan of the ambience and fact you don't ever have to wait for a table. Lots of vegetarian options. And love the chocolate lava cake. Inside Palms Hotel.,BERTAttackLi2020,0,[]
"I have been to many fine restaurants in my life. This is one of the best. The service and food was outstanding. It was our 11th & 12th anniversary- we got married American & Cambodian on successive days, so it was our 6th year. Couldn't have been better.",BERTAttackLi2020,0,[]
Nice Staff...Nice Tatt. Thanks guys for making my last one a good one.,BERTAttackLi2020,0,[]
Awesome food nothing like I expected! 1/2 price pizza after midnight. Service is great!,BERTAttackLi2020,0,[]
"They have the best sale and I'm usually picky with clothes, but I like how they have trendy selections here at a great price. Its another place for bargain clothes other than Kohls and they're consistently good about having sales.",BERTAttackLi2020,0,[]
110/hr for labor ridiculous. Dan is the slowest and most ill informed person I have ever dealt with.,BERTAttackLi2020,0,[]
The best Philly I've ever had and I am not a huge red meat fan.  The sandwiches are huge my 2 teenage boys have a hard time finishing these so who cares if they're a bit pricey.\nDang now I'm craving one!,BERTAttackLi2020,0,[]
"I absolutely love this place, one of the very few 24 hr spots with delicious food. Cheese whiz sauce on top of good steak! I love it and will continue to spend money here =)",BERTAttackLi2020,0,[]
"always loved this spot even under different names - grillmen are friendly and steaks are tasty...\n\nthey go to the trouble of ordering amoroso bread in from philly giving the steaks that true philly feel.\n\nbig ups, mad love. this is my fav cheesesteak on this side of the country.",BERTAttackLi2020,0,[]
I agree with the last review. This place is hilarious. It is probably the largest joke casino on the strip just waitint to get torn down and replaced with something trendy. Its in a holding pattern of sorts.,BERTAttackLi2020,0,[]
"4 years ago I thought this place was a joke.\nWho would spend so much money to make such crap, its trite and cheap.  \nNow it seems like everyone knows this and its waiting to be knocked down and turned into something else. \nWait for its reincarnation.",BERTAttackLi2020,1,['ITS_TO_IT_S']
"Stood in tower 1, needs to updated badly. Spent over $100 a night on the room, not worth it. The only good things about hotel is one, the location. It's right on the strip. The 2nd thing is the casino is never dead",BERTAttackLi2020,1,['SUBJECTVERBAGREEMENT_2']
"This hotel smells awful.  It's a mixture of cigarette smoke and coconuts.  It's overwhelming.  It gets on your clothes and on your skin.  I had a reservation for 4 nights, but I moved out after spending just 1 night.  I had to wash all my clothes.",BERTAttackLi2020,0,[]
"You get what you pay for. Cheap rates, but the service and maintenance of the hotel isn't that great. The walls in Tower I are pretty thin as well. Not sure how Tower II is. Probably not staying here again in the future.",BERTAttackLi2020,0,[]
Worst hotel to stay in period..... It's not safe. They've had 3 different shootings at this casino in the past 2 years and last week they had a fire and has to evacuate and not let guests inside the casino.,BERTAttackLi2020,0,[]
No WiFi on top floors u needed a laptop to whook up to internet via eather net cable who the he'll uses laptops anymore lol...toilet took 2 hours 2 fill up before used again....very out dated and dingy feeling hotel... Won't recommend,BERTAttackLi2020,4,"['DT_PRP', 'MD_BASEFORM', 'ANYMORE_ADVERB', 'CD_NNU']"
Bring your own water and food if your exhibiting or walking a show. It's overpriced and the lines are ungodly long.,BERTAttackLi2020,0,[]
Steak Fritas are awesome. Service was a bit slow but that was due to the waitress getting double sat. The food was amazing and the atmosphere was open and comfortable.,BERTAttackLi2020,0,[]
"This pizza hit the spot! Tastier (and cheaper) than most of the recommended casual pizza joints on the strip. A little on the greasy side, but nothing a napkin couldn't fix. Can't beat this value.",BERTAttackLi2020,0,[]
love this place!! like all its one of those places you come out of feelin finnneeee!!! start off the night with a lil landy and youll be set : ),BERTAttackLi2020,0,[]
I love fat tuesday! Get the monster yard ... you just can't go wrong!,BERTAttackLi2020,0,[]
Just come here to get a great bagel. This isn't your crappy bagel like einstein bagels. These are homemade. Cash Only.,BERTAttackLi2020,0,[]
Great lunch place ...I had the cup of Matzo Ball soup it was delicious..very hot with lots of celery and carrots....my friend and I shared the corned beef sandwich which also was very good...prices are reasonable. If you come at 1 o clock you beat the lunch crowd.,BERTAttackLi2020,0,[]
"The food here was good and unique! I would recommend slightly dressing up... like with slacks and a nicer shirt/top. I went in a t-shirt, capris, and flip-flops and felt under-dressed.",BERTAttackLi2020,0,[]
Love love love firefly....bacon wrapped dates...has been amazing food everytime i have been there.... The service was ok...will definately go back...always great for a party!!!,BERTAttackLi2020,0,[]
I liked the buffet here- Flavors was surprisingly good. They even have gelato! I was stoked. The tables are moderately priced as well. You get some free shit for joining their players club.,BERTAttackLi2020,0,[]
One of the best places we have dined! The place runs like a well oiled machine and the pizza was out of the park. Wine list is top of the line and they have some great single malt scotch. I'll be back.,BERTAttackLi2020,0,[]
Terrible coffee. Like real bad. My friend's tres leches looked solid. And it offered a good view of the cheesy gondoliers at the Venetian.,BERTAttackLi2020,0,[]
"Been to a few ESPN Zones, and this has the best service of them all. \n\nThis place is great if a sports fan, and you want to get your drink on and some pretty good food.",BERTAttackLi2020,0,[]
Great place always! When I'm in town we have to stop by. I love seating in the upstairs bar. But be prepare to spend some money example my Husband & I $100 tops.,BERTAttackLi2020,1,['BEEN_PART_AGREEMENT']
Not a great hotel.,BERTAttackLi2020,0,[]
"Extremely dirty dirty dirty arcade...\n\nEnough said...\n\nI've never seen such filth inside a place as this.. Gum on controllers of machines, spilled food and drink all over machines, water and spills on floors causing people to trip....\n\nI couldn't get out of here fast enough.\n\nYuck.",BERTAttackLi2020,0,[]
"I stayed at west tower, it was ok, rooms smelled great and clean, affordable.\nThe buffet was awful. Next time I will pick another hotel.",BERTAttackLi2020,0,[]
Love it here. Food is decent. Arcade for kids and Free Circus Acts. All the service here is great.\n\nGood Place Overall \nOnly downside it is away from the nice parts of the Strip,BERTAttackLi2020,0,[]
"I love this hotel....  Rooms are big and clean, friendly staff , and a very affordable prices ... The neighborhood not so good but o well, public transportation outside of the casino. Overall a nice place to stay while u in vegas.",BERTAttackLi2020,3,"['A_NNS', 'NN_NOT_JJ', 'O_OF']"
always order from work. it is good fast and a reasonable price,BERTAttackLi2020,0,[]
"Ate dinner on Monday night 07/22/13. The family enjoy their dinner very much. Had the Chicken chow main, very tasty. Overall everything was good. At this restaurant you can have either Chinese or sushi. Didn't try the sushi this time around.",BERTAttackLi2020,0,[]
"WORST HOTEL EVER. \n\nIf there was a prostitute hotel. This would be it. \n\nThere was more problems with this hotel than working things. \n\nThe internet doesn't work, EVER. Thank GOD my phone has hotspot.",BERTAttackLi2020,0,[]
This is THE worst excuse for a Chinese buffet I have ever seen. Zero flavor to any of the dishes. Can't believe they are as busy as they where.,BERTAttackLi2020,0,[]
The worst hospital ever. don't go there. Nurses don't care. The ER is a mess. And it gets worse from there. They have no consideration and no compassion. They do like your insurance though.,BERTAttackLi2020,0,[]
This is an old time Vegas haunt. The food is great and the decorations are awesome. While I love the food my favorite part is the accordion player who has been there for 22 years. It's convenient to the strip so make the trip!,BERTAttackLi2020,0,[]
Just barely ok.  Below average free wine.  Food looks like mass prepared in mess hall. It's ok but but not wonderfully by any stretch.   Pretty pricey for what it is - IMO.  I wouldn't go back nor recommend to any of my friends. Expected so much better.,BERTAttackLi2020,0,[]
"This was our favorite Ethiopian restaurant in all of Vegas.  Unfortunately, we just drove by the other week and they were closed - looks like they have gone out of business.  I really hope this is just temporary.\n\nFor now, Merkato is a decent alternative.",BERTAttackLi2020,0,[]
"I grew up going to this mall when they actually had stores. Now its more like a swapmeet in there, all these stores with cheap looking clothing.",BERTAttackLi2020,0,[]
Typical Gucci store. It offers the same items just like other locations.\n\nThe staffs are professional and the store is clean (as expected).,BERTAttackLi2020,0,[]
"This place was, eh, okay...but I probably won't go back.  The service was painfully slow and the food was simply average.  It wasn't bad, per se, but there are so many amazing restaurants in Vegas, that this one really isn't worth a second shot.",BERTAttackLi2020,0,[]
"On the menu, the chef claims that seasoning is the most important part of cooking.  Perhaps they should season their overlooked gnocchi.  But at least the service is slow, so you're hungry enough to force yourself to eat it when it finally arrives.",BERTAttackLi2020,0,[]
